operatorId,geohash,address,lat,lng,acCount,dcCount,hdcCount,maxPowerKw
DE*EBW,0C105m8n,"Singen (Hohentwiel), Hochwaldstraße",47.753742,8.86314,0,2,0,50.0
DE*EBW,0C12Q91i,"Singen (Hohentwiel), Marie-Curie-Straße",47.751633,8.88602,0,0,4,300.0
DE*EBW,0C13LmWZ,"Steißlingen, Daimlerstraße",47.775566,8.917359,0,2,0,75.0
DE*EBW,0C17Japo,"Reichenau, Oberzeller Straße",47.688553,9.079896,0,0,2,150.0
DE*EBW,0C17Tfo5,"Allensbach, Hinnengasse",47.713463,9.068686,2,0,0,22.0
DE*EBW,0C17X1g1,"Allensbach, Professor-Maier-Leibnitz-Straße",47.72399,9.070333,0,0,2,150.0
DE*EBW,0C17pyJo,"Reichenau, Am Wollmatinger Ried",47.68892,9.12622,0,2,2,150.0
DE*EBW,0C195zcG,"Bodman-Ludwigshafen, Seestrasse",47.800438,9.037903,2,0,0,22.0
DE*EBW,0C1SkS_l,"Jestetten, Schaffhauser Straße",47.651005,8.57226,0,0,2,150.0
DE*EBW,0C1SkfbT,"Jestetten, Saarstrasse",47.6532,8.574437,0,0,2,150.0
DE*EBW,0C1euqS5,"Gottmadingen, Kornblumenweg",47.73608,8.78788,0,0,4,300.0
DE*EBW,0C1~bOXA,"Sipplingen, In der Breite",47.797916,9.090401,1,2,0,50.0
DE*EBW,0C31TJFP,"Horgenzell, Gossetsweiler",47.796627,9.505585,2,0,0,22.0
DE*EBW,0C31UkDs,"Horgenzell, Kornstr.",47.80298,9.498394,2,0,0,22.0
DE*EBW,0C33PYuQ,"Ravensburg, FriedenStraße",47.787846,9.617234,0,2,0,100.0
DE*EBW,0C33dSOc,"Berg, Ravensburger Strasse",47.810364,9.603649,2,0,0,22.0
DE*EBW,0C33lR2j,"Ravensburg, Elisabethenstr.",47.788624,9.625294,2,0,0,22.0
DE*EBW,0C356dcH,"Amtzell, Schulstr.",47.70799,9.74793,2,0,0,22.0
DE*EBW,0C36Awep,"Wangen im Allgäu, Kellerbühlstraße",47.640404,9.76165,1,2,0,50.0
DE*EBW,0C37prL0,"Wangen, Bahnhofstr.",47.68667,9.83158,2,0,0,22.0
DE*EBW,0C37rDjU,"Wangen im Allgäu, Hafnergasse",47.68665,9.83463,2,0,0,22.0
DE*EBW,0C37rLB2,"Wangen im Allgäu, Friedrich-Ebert-Straße",47.68657,9.8371,1,0,8,300.0
DE*EBW,0C37sV_E,"Wangen im Allgäu, Siemensstraße",47.696575,9.822768,1,2,0,100.0
DE*EBW,0C37sw1C,"Wangen im Allgäu, Ravensburger Straße",47.694633,9.828294,0,1,4,300.0
DE*EBW,0C38xVBl,"Waldburg, Hauptstaße",47.757095,9.712227,2,0,0,11.0
DE*EBW,0C3QWWmu,"Konstanz, Line-Eid-Straße",47.67352,9.15445,1,1,8,300.0
DE*EBW,0C3TV3K1,"Uhldingen-Mühlhofen, Ehbachstr.",47.724396,9.235876,4,0,0,22.0
DE*EBW,0C3TkQfC,"Meersburg, Am Stadtgraben",47.69502,9.27316,0,2,0,50.0
DE*EBW,0C3Tp1AP,"Stetten (Bodenseekreis), Kirchstraße",47.690826,9.300383,2,0,0,22.0
DE*EBW,0C3VIug0,"Überlingen, Lippertsreuter Straße",47.77038,9.17257,0,2,0,50.0
DE*EBW,0C3Vdu1h,"Owingen, Schulstr.",47.80915,9.172655,2,0,0,22.0
DE*EBW,0C3W35T9,"Salem, Am Schlosssee",47.766876,9.29151,4,0,0,22.0
DE*EBW,0C3W8CTA,"Salem, Bahnhofstr.",47.757954,9.296038,2,0,0,22.0
DE*EBW,0C3W9VLY,"Salem, Schlossseeallee",47.76769,9.29505,4,0,0,22.0
DE*EBW,0C3WDXpg,"Uhldingen-Mühlhofen, Aachstraße",47.735226,9.24214,0,2,0,100.0
DE*EBW,0C3WGmKm,"Uhldingen-Mühlhofen, Bahnhofstr",47.737015,9.247296,2,0,0,22.0
DE*EBW,0C3W_mgT,"Salem, Leutkircher Str.",47.759434,9.312632,2,0,0,22.0
DE*EBW,0C3Xhzeq,"Salem, Schlossbezirk",47.7783,9.280408,2,0,0,22.0
DE*EBW,0C3Yxk5j,"Immenstaad am Bodensee, Dr. Zimmermann-Str.",47.6665,9.366628,2,0,0,22.0
DE*EBW,0C3Z5dib,"Markdorf, Am Anger",47.712715,9.386098,2,0,0,22.0
DE*EBW,0C3Z8w9u,"Markdorf, Eisenbahnstr.",47.716797,9.389348,2,0,0,22.0
DE*EBW,0C3Z9uRd,"Markdorf, Am Stadtgraben",47.721466,9.392022,2,0,0,22.0
DE*EBW,0C3Z9wp6,"Markdorf, Bussenstr.",47.721523,9.389253,2,0,0,22.0
DE*EBW,0C3Z_uAK,"Markdorf, Dornierstr.",47.714817,9.402672,2,0,0,22.0
DE*EBW,0C3albam,"Friedrichshafen, Albrechtstraße",47.657417,9.45279,0,2,0,100.0
DE*EBW,0C3cJhsl,"Bermatingen, Bahnhofstr.",47.73053,9.345194,2,0,0,22.0
DE*EBW,0C3dslSR,"Deggenhausertal, Tschasarteter Platz",47.782307,9.388458,2,0,0,22.0
DE*EBW,0C3ld6CM,"Eriskirch, Friedrichshafener Straße",47.63389,9.52449,0,0,8,150.0
DE*EBW,0C3nC0Jh,"Kressbronn am Bodensee, Argenstraße",47.596935,9.597028,0,2,0,93.0
DE*TSL,0C3p3ccE,"Lindau (Bodensee), Josephine-Hirner-Straße",47.548462,9.725801,0,0,20,250.0
DE*EBW,0C3xn76f,"Meckenbeuren, Oskar-von-Miller-Platz",47.7009,9.5579,0,0,4,200.0
DE*EBW,0C3zTrGr,"Meckenbeuren, Max-Gutknecht-Str.",47.708714,9.601005,2,0,0,22.0
DE*EBW,0C93WxC4,"Dietmannsried, Raiffeisenstraße",47.8046,10.30008,1,0,4,150.0
DE*TSL,0C93X5eY,"Dietmannsried, Glaserstraße",47.811472,10.303149,0,0,12,250.0
DE*EBW,0C9E_cLK,"Weiler-Simmerberg, Baumeister-Bufler-Straße",47.5859,9.92354,0,0,4,200.0
DE*EBW,0C9REFvM,"Wangen im Allgäu, Am Engelberg",47.694458,9.845215,2,0,0,22.0
DE*EBW,0C9U5dLP,"Kißlegg, Kirchstr.",47.757042,9.91341,2,0,0,22.0
DE*EBW,0C9UKfU_,"Kißlegg, Dürren",47.73025,9.880631,3,3,12,300.0
DE*EBW,0C9VgOCU,"Kißlegg, Friedrich-List-Straße",47.77017,9.891592,0,2,0,75.0
DE*EBW,0C9ZG4~C,"Isny im Allgäu, Unterer Grabenweg",47.695133,10.040401,2,0,0,22.0
DE*EBW,0C9ZGqyA,"Isny im Allgäu, Notre-Dame-de-Gravenchon-Straße",47.692387,10.041047,2,0,0,22.0
DE*EBW,0C9zc8Of,"Kempten (Allgäu), Bahnhofstraße",47.717907,10.313686,0,0,2,150.0
DE*TSL,0CdsfHVb,"Weil am Rhein, Zollstraße",47.589618,7.593214,0,0,12,250.0
DE*TSL,0CdtepWW,"Eimeldingen, Im Rebacker",47.626586,7.599531,0,0,12,250.0
DE*EBW,0CdthBIy,"Weil am Rhein, BAB5, Lustgartenstr.",47.59857,7.603392,1,4,0,100.0
DE*EBW,0Cdvd5H9,"Lörrach, Industriestraße",47.634884,7.6773567,0,0,4,300.0
DE*EBW,0Cf0fM_6,"Sankt Blasien, Am Kugelrain",47.764645,8.123457,0,2,0,75.0
DE*EBW,0CfMC~SO,"Bad Säckingen, Tullastraße",47.55382,7.9305034,0,2,0,75.0
DE*EBW,0CfMIcAy,"Bad Säckingen, Tullastraße",47.55316,7.93478,0,2,0,75.0
DE*EBW,0CfN5Lg2,"Rickenbach, Kirchstraße",47.62075,7.98077,0,2,0,75.0
DE*EBW,0CfNEdRg,"Wehr, Im Hemmet",47.60864,7.913102,0,0,2,150.0
DE*EBW,0CfOuV4F,"Laufenburg (Baden), Laufenpark",47.56536,8.07562,1,0,4,300.0
DE*EBW,0CfXsxCu,"Schönau im Schwarzwald, Bahnhofstraße",47.78348,7.89395,0,0,2,150.0
DE*EBW,0Cfse94Z,"Küssaberg, Rheinpromenade",47.586926,8.304186,0,2,0,50.0
DE*EBW,0C~7KKl3,"Murnau am Staffelsee, Reschstraße",47.681377,11.200308,0,4,0,100.0
DE*TSL,0C~GPtVG,"Füssen, Kemptener Strasse",47.568165,10.675941,0,0,18,250.0
DE*EBW,0C~sji33,"Oberau, Werdenfelser Straße",47.554832,11.136674,0,0,4,300.0
DE*EBW,0D059YMs,"Langenselbold, Ringstraße",50.183163,9.033713,0,0,4,200.0
DE*EBW,0D05_CzA,"Langenselbold, Kinzigstraße",50.175102,9.044212,1,0,8,300.0
DE*TSL,0D05fueb,"Erlensee, Röntgenstraße",50.181914,9.007649,0,0,6,250.0
DE*EBW,0D05fueb,"Erlensee, Röntgenstraße",50.18247,9.007941,0,0,8,400.0
DE*EBW,0D05j4j2,"Rodenbach, Am Aueweg",50.15035,9.029481,0,0,8,300.0
DE*EBW,0D09N3uy,"Hammersbach, A45, Raststätte Langen-Bergheim Ost",50.250652,8.994512,1,3,2,300.0
DE*EBW,0D09NmX5,"Hammersbach, BAB45,Autobahnraststätte Langen-Bergheim West",50.248405,8.99397,1,3,2,300.0
DE*TSL,0D0FPLJP,"Hattersheim am Main, Heddingheimer Straße",50.071045,8.475464,0,0,8,250.0
DE*EBW,0D0FPMxi,"Hattersheim am Main, Heddingheimer Straße",50.071667,8.4739895,0,0,12,300.0
DE*EBW,0D0FPdgi,"Kriftel, Beyerbachstraße",50.0755,8.47414,1,0,2,150.0
DE*EBW,0D0FaDVu,"Kriftel, Beyerbachstraße",50.07657,8.472289,0,0,4,300.0
DE*TSL,0D0G1WXz,"Frankfurt am Main, Am Flughafen",50.053499,8.571469,0,0,20,250.0
DE*EBW,0D0GiLeH,"Mörfelden-Walldorf, Farmstraße",50.0113,8.585,0,2,6,400.0
DE*EBW,0D0I3MFH,"Egelsbach, Kurt-Schumacher-Ring",49.961826,8.670718,0,0,4,300.0
DE*TSL,0D0P2Plh,"Offenbach am Main, Odenwaldring",50.088914,8.760881,0,0,8,250.0
DE*EBW,0D0Qn7zg,"Liederbach am Taunus, Am Wehr",50.117958,8.502874,1,0,8,300.0
DE*TSL,0D0S3TTs,"Eschborn, Ginnheimer Straße",50.140389,8.581833,0,0,12,250.0
DE*EBW,0D0S3VK~,"Eschborn, Ginnheimer Straße",50.1413,8.581477,0,0,40,300.0
DE*TSL,0D0SFaJs,"Sulzbach (Taunus), Main-Taunus-Zentrum",50.116723,8.53024,0,0,8,250.0
DE*TSL,0D0SeS~P,"Eschborn, Elly-Beinhorn-Straße",50.133571,8.560924,0,0,16,250.0
DE*EBW,0D0a2sKp,"Frankfurt am Main, Hanauer Landstraße",50.131927,8.764669,0,0,8,300.0
DE*EBW,0D0bgMAs,"Frankfurt am Main, Victor-Slotosch-Straße",50.143463,8.747893,0,0,4,300.0
DE*EBW,0D0dNXMS,"Friedrichsdorf, Im Dammwald",50.2506,8.636817,0,0,8,300.0
DE*TSL,0D0dYtZ6,"Friedrichsdorf, Rohrwiesenstraße",50.253805,8.643876,0,0,8,250.0
DE*EBW,0D0eFGc3,"Frankfurt-Nieder-Erlenbach, Kurmarkstraße",50.20378,8.702667,0,0,4,300.0
DE*EBW,0D0hDcWS,"Rödermark, Ober-Rodener-Straße",49.976204,8.803243,0,0,4,300.0
DE*EBW,0D0kVrri,"Heusenstamm, Werner-von-Siemens-Straße",50.04889,8.80048,0,0,4,300.0
DE*EBW,0D0kXBjg,"Heusenstamm, Werner-von-Siemens-Straße",50.04874,8.80061,0,0,4,150.0
DE*EBW,0D0nyBVm,"Hainburg, Auf das Loh",50.076553,8.932354,0,0,4,300.0
DE*TSL,0D0rTjIO,"Kleinostheim, Saaläckerstraße",49.994045,9.070678,0,0,16,250.0
DE*EBW,0D0rm_gW,"Aschaffenburg, Horchstraße",49.9807,9.11831,0,0,8,300.0
DE*EBW,0D0s_f5l,"Alzenau, Industriegebiet Süd B",50.04758,9.047158,0,2,4,300.0
DE*EBW,0D0w7XK8,"Maintal, Industriestraße",50.129604,8.868179,0,0,12,300.0
DE*EBW,0D0xKq67,"Maintal, Braubachstraße",50.1418,8.8329,0,0,8,400.0
DE*TSL,0D0yGy9q,"Hanau, Otto-Hahn-Straße",50.11209,8.896068,0,0,3,250.0
DE*TSL,0D0yLmTY,"Hanau, Steinheimer Vorstadt",50.105195,8.916918,0,0,8,250.0
DE*EBW,0D0yk3WN,"Hanau, Edisonstraße",50.114185,8.928193,0,0,4,300.0
DE*EBW,0D0ziUtL,"Hanau, Kinzigbogen",50.146,8.932759,0,0,8,300.0
DE*TSL,0D11Mz8L,"Reiskirchen, Bänningerstraße",50.595729,8.818522,0,0,8,250.0
DE*EBW,0D192wkc,"Mücke, Flensunger Weg",50.616737,9.026243,1,0,4,300.0
DE*EBW,0D1DQsND,"Usingen, Weilburger Straße",50.34149,8.53375,0,0,8,300.0
DE*EBW,0D1Ivb1Q,"Rosbach vor der Höhe, Carl-Benz-Straße",50.29384,8.69545,1,2,0,50.0
DE*EBW,0D1L1~Sh,"Bad Nauheim, Georg-Scheller-Straße",50.361275,8.754803,1,0,8,300.0
DE*EBW,0D1TzrVf,"Hüttenberg, Im Dollenstück",50.52185,8.590139,0,0,20,300.0
DE*EBW,0D1U5FaO,"Wetzlar, Philipsstraße",50.56669,8.50366,0,0,2,150.0
DE*EBW,0D1Uzuiw,"Wetzlar, Philipsstraße",50.56648,8.50269,0,0,2,300.0
DE*EBW,0D1W6hGT,"Wetzlar, Industriestraße",50.56044,8.607969,0,0,12,300.0
DE*EBW,0D1WBY3Q,"Wetzlar, Frankfurter Straße",50.545654,8.529394,0,1,4,300.0
DE*TSL,0D1WE3hJ,"Wetzlar, Am Leitz-Park",50.553184,8.532814,0,0,12,250.0
DE*EBW,0D1Yf~Uo,"Langgöns, Am Lindenbaum",50.49298,8.65587,1,0,8,300.0
DE*EBW,0D1c8k_w,"Gießen, Bänningerstraße",50.571777,8.685916,0,0,4,300.0
DE*EBW,0D1cKM2q,"Linden, Gießener Pforte",50.539368,8.650205,0,0,8,300.0
DE*EBW,0D1dHIzn,"Heuchelheim, Rodheimer Straße",50.59834,8.62826,0,4,0,100.0
DE*EBW,0D1dsMUc,"Gießen, Marburger Straße",50.59415,8.6817,0,0,8,300.0
DE*EBW,0D1eU~rF,"Gießen, Stefan-Bellof-Straße",50.57516,8.711753,0,1,2,300.0
DE*EBW,0D1egsei,"Pohlheim, Alter Weg",50.53879,8.754375,1,0,4,300.0
DE*TSL,0D1fBkq9,"Giessen, Grünberger Str.",50.588151,8.707613,0,0,8,250.0
DE*EBW,0D1hoMue,"Florstadt, Messeplatz",50.319378,8.859162,0,0,2,150.0
DE*EBW,0D1jmGlI,"Florstadt, In der Grobach",50.329967,8.934433,0,1,2,300.0
DE*EBW,0D1oHAA~,"Altenstadt, Die Weidenbach",50.28983,8.976441,0,2,0,100.0
DE*EBW,0D2AfENP,"Aschaffenburg, Kulmbacher Straße",49.96245,9.17378,0,0,4,300.0
DE*EBW,0D2HS1RV,"Schöllkrippen, Aschaffenburger Straße",50.080845,9.244747,1,0,4,300.0
DE*TSL,0D2IOPI~,"Weibersbrunn, Hauptstraße",49.934801,9.353896,0,0,16,250.0
DE*EBW,0D2UK0nf,"Gelnhausen, Weißkirchenweg",50.189888,9.18025,1,0,8,300.0
DE*EBW,0D2UKbCj,"Gelnhausen, Weißkirchenweg",50.1889,9.178,0,0,20,400.0
DE*TSL,0D2UgHQY,"Gelnhausen, Lützelhäuser Weg",50.188291,9.185599,0,0,11,250.0
DE*EBW,0D2Xn1EY,"Wächtersbach, Main-Kinzig-Straße",50.250797,9.288924,1,0,8,300.0
DE*EBW,0D2d3G~1,"Bad Soden-Salmünster, Am Palmusacker",50.27041,9.374421,0,2,6,400.0
DE*EBW,0D2qWL5Q,"Karlstadt, Würzburger Straße",49.956,9.77207,1,0,4,300.0
DE*TSL,0D34fivU,"Eichenzell, Rhönhof",50.487816,9.708873,0,0,12,250.0
DE*EBW,0D35cQBY,"Fulda, Keltenstr.",50.52941,9.690462,0,0,2,150.0
DE*EBW,0D35cRRJ,"Fulda, Keltenstr.",50.529552,9.690485,0,1,8,300.0
DE*TSL,0D3p~qJ~,"Motten, Hauptstraße",50.355644,9.754682,0,0,14,250.0
DE*EBW,0D41kTMH,"Uffenheim, Nürnberger Straße",49.54096,10.24135,0,0,2,150.0
DE*EBW,0D4A7zYo,"Gerabronn, Jahnstr.",49.2499,9.928,2,0,0,22.0
DE*EBW,0D4AUD3A,"Langenburg, Hauptstr.",49.2531,9.845753,2,0,0,22.0
DE*EBW,0D4Gfu0h,"Schrozberg, Bahnhofstr.",49.346764,9.974752,2,0,0,22.0
DE*EBW,0D4P619v,"Rothenburg ob der Tauber, Bahnhofstraße",49.377857,10.191135,0,0,4,200.0
DE*EBW,0D4g1Yi4,"Wörnitz, Hammerstatt",49.260178,10.242975,1,0,2,150.0
DE*TSL,0D4g1Zyp,"Wörnitz, Hammerstatt",49.260518,10.242697,0,0,8,250.0
DE*EBW,0D4ox5wC,"Aurach, Leutershausener Straße",49.25009,10.42442,2,2,16,300.0
DE*TSL,0D4qfrJk,"Herrieden, Am Eichelberg",49.2583,10.501989,0,0,12,250.0
DE*EBW,0D4qkVRO,"Herrieden, Münchener Straße",49.23498,10.5027,0,0,4,300.0
DE*EBW,0D4qkdTu,"Herrieden, Industriestr.",49.2348,10.506,0,0,2,150.0
DE*TSL,0D4xhjyA,"Endsee, Baukreativstraße",49.444944,10.247001,0,0,20,250.0
DE*EBW,0D535xJX,"Gerolzhofen, Hauptstraße",49.90867,10.355193,0,0,4,200.0
DE*TSL,0D56SBEX,"Geiselwind, Scheinfelder Straße",49.769327,10.4702,0,0,34,250.0
DE*EBW,0D5QH9VD,"Höchberg, Leibnizstraße",49.76814,9.86349,0,2,6,400.0
DE*EBW,0D5Tob_j,"Würzburg, Nürnberger Straße",49.79388,10.00296,0,0,8,300.0
DE*EBW,0D5TxZK7,"Würzburg, Mainfrankenhöhe",49.82055,9.97913,1,0,8,300.0
DE*EBW,0D5X8JwV,"Hausen bei Würzburg, Am Wiesenweg",49.9118,10.0007,0,0,8,400.0
DE*TSL,0D5X8JwV,"Hausen bei Würzburg, Am Wiesenweg",49.912302,10.001033,0,0,14,250.0
DE*TSL,0D5Yx0FT,"Dettelbach, Mainfrankenpark",49.77834,10.068798,0,0,16,250.0
DE*EBW,0D5apePH,"Kitzingen, Am Dreistock",49.75577,10.17817,0,0,12,300.0
DE*EBW,0D5y3MA3,"Wiesentheid, Korbacherstraße",49.785973,10.341025,1,0,4,300.0
DE*EBW,0D620Gu_,"Nürnberg, Lichtenfelser Straße",49.51744,11.0327,0,0,4,200.0
DE*TSL,0D62Ei03,"Fürth, Seeackerstraße",49.494376,10.994299,0,0,8,250.0
DE*TSL,0D63PpZt,"Erlangen, Wetterkreuz",49.544358,11.028391,0,0,16,250.0
DE*EBW,0D641YtJ,"Nürnberg, Regensburger Str.",49.435745,11.122221,0,0,4,200.0
DE*EBW,0D65HynP,"Nürnberg, Sulzbacher Straße",49.457844,11.092907,0,0,2,300.0
DE*EBW,0D65czja,"Nürnberg, Äußere Bayreuther Straße",49.475285,11.104193,0,1,4,300.0
DE*EBW,0D66CZAv,"Nürnberg, Bregenzer Straße",49.398243,11.175675,0,0,2,150.0
DE*EBW,0D673ytc,"Röthenbach a.d. Pegnitz, Am Gewerbepark",49.47976,11.225084,1,0,8,300.0
DE*TSL,0D67fTfN,"Schwaig, Am Kohlschlag",49.481484,11.196963,0,0,8,250.0
DE*EBW,0D67xYHS,"Schwaig bei Nürnberg, Diepersdorfer Straße",49.46882,11.20854,2,0,12,300.0
DE*EBW,0D6Afe9V,"Ansbach, Vetterstraße",49.26214,10.58476,2,2,8,300.0
DE*EBW,0D6DvE7m,"Lichtenau, Am Fuchsgraben",49.28089,10.71261,0,0,4,300.0
DE*EBW,0D6Wqo8Z,"Wilhermsdorf, Gartenstraße",49.48302,10.72084,0,4,0,100.0
DE*EBW,0D6XvfSC,"Emskirchen, Nürnberger Straße",49.54826,10.71625,1,0,4,150.0
DE*EBW,0D6e6gVI,"Veitsbronn, Fürther Straße",49.50469,10.89338,0,0,2,250.0
DE*EBW,0D6oWB1i,"Roth, Nürnberger Straße",49.25252,11.086464,0,0,4,300.0
DE*EBW,0D6q5U3z,"Allersberg, Rother Straße",49.2509,11.228536,0,0,2,150.0
DE*EBW,0D6sa1_2,"Wendelstein, Rother Straße",49.3344,11.11436,1,0,4,150.0
DE*EBW,0D6vOv6m,"Feucht, Schwarzenbrucker Straße",49.36411,11.205896,1,2,0,50.0
DE*TSL,0D6vkQ31,"Feucht, Wendelsteiner Str.",49.364807,11.207069,0,0,20,250.0
DE*EBW,0D6w3k9n,"Zirndorf, Rothenburger Straße",49.434994,10.959853,1,0,4,300.0
DE*EBW,0D6xhsdT,"Zirndorf, Albert-Einstein-Straße",49.44567,10.95122,0,0,8,300.0
DE*EBW,0D6y1pN8,"Nürnberg, Geisseestraße",49.43386,11.03903,0,0,8,300.0
DE*EBW,0D6zAxDA,"Fürth, Tucherstraße",49.44152,10.992342,0,0,4,300.0
DE*EBW,0D6zM7pJ,"Nürnberg, Leyherstr.",49.45327,11.01906,1,0,8,300.0
DE*EBW,0D7HUTzE,"Burghaslach, An der Eichelfahrt",49.739338,10.637374,2,2,8,300.0
DE*EBW,0D7LMJgc,"Weisendorf, Am Mühlberg",49.62573,10.836158,1,0,4,300.0
DE*EBW,0D7Me3KE,"Lonnerstadt, Bürgermeister-Sucker-Straße",49.69583,10.763,0,4,0,100.0
DE*EBW,0D7ZWwmV,"Burgebrach, Steigerwaldstraße",49.82635,10.74035,0,4,0,100.0
DE*EBW,0D7f2orO,"Bamberg, Laubanger",49.91067,10.87464,0,0,12,300.0
DE*EBW,0D7f3Mk0,"Hallstadt, Biegenhofstraße",49.917812,10.869251,0,0,8,300.0
DE*EBW,0D7f5eZb,"Bamberg, Hallstadter Straße",49.91043,10.881153,0,0,2,150.0
DE*EBW,0D7gtqsF,"Erlangen, Neumühle",49.58745,10.97537,0,2,0,100.0
DE*EBW,0D7hMG6F,"Heßdorf, Im Gewerbepark",49.626568,10.923188,2,2,20,300.0
DE*EBW,0D7iYhCG,"Erlangen, Werner-von-Siemens-Straße",49.592804,11.014444,0,0,2,300.0
DE*EBW,0D7ilD_q,"Erlangen, Kurt-Schumacher-Straße",49.588,11.0333,0,4,0,100.0
DE*EBW,0D7k0BL0,"Hemhofen, Peter-Händel-Straße",49.692287,10.943354,0,0,2,150.0
DE*EBW,0D7m3WMS,"Hausen, Forchheimer Straße",49.70105,11.04343,0,0,10,300.0
DE*TSL,0D7nq1Cw,"Forchheim, Willy-Brandt-Allee",49.707257,11.069086,0,0,8,250.0
DE*EBW,0D7nrg6L,"Forchheim, Willy-Brandt-Allee",49.70778,11.0699,0,0,24,300.0
DE*EBW,0D7xsxUu,"Hirschaid, Sassanfahrter Hauptstraße",49.80541,10.96987,0,4,0,100.0
DE*EBW,0D7zLffb,"Buttenheim, Am Stauch",49.801014,11.023519,0,0,4,300.0
DE*EBW,0D7zLtY8,"Buttenheim, Im Gewerbepark",49.7978,11.0276,2,2,8,300.0
DE*EBW,0D7zTNzK,"Hirschaid, Industriestraße",49.81986,11.000909,0,0,2,250.0
DE*EBW,0D7zUdmO,"Hirschaid, Amlingstadter Straße",49.828354,10.989954,1,2,0,50.0
DE*EBW,0D8DOSRD,"Arnstein, Hofriedplatz",49.979614,9.966102,1,0,4,300.0
DE*EBW,0D8PLMyV,"Euerbach, Am Zauser",50.06146,10.144325,2,0,6,300.0
DE*EBW,0D8Z2d1k,"Bad Kissingen, Rudolf-Diesel-Straße",50.18008,10.078383,0,0,4,300.0
DE*EBW,0D8bgS~Y,"Oerlenbach, An der Heide",50.14459,10.15397,2,2,12,300.0
DE*EBW,0D8cytS3,"Bad Kissingen, Steubenstraße & Columbiastraße",50.209568,10.082823,1,0,6,150.0
DE*EBW,0D8dxhQD,"Bad Bocklet, Herrnfeld",50.2576,10.0685,1,0,4,300.0
DE*TSL,0D8kD8dj,"Kreisfreie Stadt Schweinfurt, Straßburgstraße",50.020371,10.215157,0,0,8,250.0
DE*EBW,0D8katMs,"Schweinfurt, Rudolf-Diesel-Straße",50.034306,10.236697,0,0,8,300.0
DE*EBW,0D8lIvsb,"Schweinfurt, Heckenweg",50.055904,10.228332,1,0,4,300.0
DE*EBW,0D8u6gPg,"Haßfurt, Robert-Bosch-Straße",50.03245,10.54182,0,0,8,300.0
DE*EBW,0D9EseWS,"Wildflecken, Bischofsheimer Straße",50.377087,9.914401,1,0,2,150.0
DE*EBW,0D9a53x1,"Nordheim vor der Rhön, Heufurter Straße",50.482445,10.180911,0,0,2,150.0
DE*EBW,0D9nYJoc,"Mellrichstadt, Sondheimer Straße",50.428234,10.309329,1,0,2,150.0
DE*EBW,0DH358~I,"Großrosseln, Bahnhofstraße",49.207306,6.842962,1,0,4,300.0
DE*TSL,0DH~_guW,"Saarbrücken, Wolfsau",49.208043,7.027138,0,0,8,250.0
DE*EBW,0DH~_luC,"Saarbrücken, Wolfseck",49.209816,7.026773,2,2,16,300.0
DE*EBW,0DH~cBev,"Saarbrücken, A6, Raststätte Goldene Bremm Nord",49.209446,6.966223,0,1,2,300.0
DE*EBW,0DH~cCG2,"Saarbrücken, A6, Raststätte Goldene Bremm Süd",49.20764,6.967181,1,2,0,50.0
DE*EBW,0DH~cFOq,"Saarbrücken, A6, Raststätte Goldene Bremm Nord",49.209507,6.966453,1,2,0,50.0
DE*EBW,0DI9nQd5,"Sasbach, Marckolsheimer Str.",48.139946,7.614473,2,0,0,22.0
DE*EBW,0DIr7VPk,"Staufen im Breisgau, Großmattenstraße",47.88882,7.72382,0,0,4,300.0
DE*EBW,0DIuyFeb,"Bad Krozingen, Im Unteren Stollen",47.925026,7.701838,0,0,2,150.0
DE*TSL,0DIv9h8K,"Freiburg im Breisgau, Im Maierbrühl",47.983534,7.719195,0,0,8,250.0
DE*EBW,0DI~nGCG,"Endingen, Freiburger Weg",48.138382,7.703451,2,0,0,22.0
DE*EBW,0DI~nX_V,"Endingen, St.-Jakobs-Gässli",48.142338,7.70365,2,0,0,22.0
DE*EBW,0DI~zoYU,"Endingen, Wilhelm-Pfefferle-Str.",48.148052,7.709592,2,0,0,22.0
DE*EBW,0DJqAbZd,"Wyhl, Pfarrgässle",48.168278,7.650691,2,0,0,22.0
DE*EBW,0DJuuXGf,"Rust, Fischerstr.",48.268112,7.724943,2,0,0,22.0
DE*EBW,0DJuuigZ,"Rust, Erich-Spoth-Straße",48.263165,7.730994,2,0,0,22.0
DE*EBW,0DKFPDT2,"Schallstadt, Basler Straße",47.9625,7.7687,0,4,0,100.0
DE*EBW,0DKF~oMt,"Freiburg im Breisgau, Basler Straße",47.98334,7.81994,0,0,2,150.0
DE*EBW,0DKNtr72,"Kirchzarten, Höllentalstraße",47.96194,7.986999,0,2,0,75.0
DE*EBW,0DKOuREJ,"Breitnau, Höllsteig",47.914555,8.075222,0,0,8,400.0
DE*TSL,0DKTLlGy,"Freiburg-Gundelfingen, Gewerbestraße",48.039693,7.861063,0,0,8,500.0
DE*EBW,0DKV3wXX,"Malterdingen, Vogtweg",48.162037,7.794722,2,0,0,22.0
DE*EBW,0DKVA1o1,"Bahlingen, Bahnhofstr.",48.125046,7.741477,2,0,0,22.0
DE*EBW,0DKVAOZ~,"Bahlingen, Hauptstr.",48.12187,7.738892,2,0,0,22.0
DE*EBW,0DKVWRbz,"Riegel am Kaiserstuhl, Im Kleinfeldele",48.156967,7.745885,0,2,0,75.0
